1.03 3.20441e+07 4.88478e+08 5e+08 1.94217
1.04 3.12006e+07 4.87809e+08 5e+08 1.94526
1.05 3.03794e+07 4.8714e+08 5e+08 1.94831
1.06 2.95797e+07 4.86472e+08 5e+08 1.95131
1.07 2.88011e+07 4.85806e+08 5e+08 1.95427
1.08 2.8043e+07 4.8514e+08 5e+08 1.95717
1.09 2.73049e+07 4.84475e+08 5e+08 1.96004
1.1 2.65862e+07 4.83811e+08 5e+08 1.96286
1.11 2.58863e+07 4.83148e+08 5e+08 1.96564
1.12 2.5205e+07 4.82486e+08 5e+08 1.96838
1.13 2.45415e+07 4.81825e+08 5e+08 1.97107
1.14 2.38955e+07 4.81164e+08 5e+08 1.97373
1.15 2.32666e+07 4.80505e+08 5e+08 1.97635
1.16 2.26541e+07 4.79847e+08 5e+08 1.97894
1.17 2.20578e+07 4.79189e+08 5e+08 1.98148
1.18 2.14772e+07 4.78532e+08 5e+08 1.98399
1.19 2.09119e+07 4.77876e+08 5e+08 1.98647
1.2 2.03614e+07 4.77222e+08 5e+08 1.98892
1.21 1.98255e+07 4.76568e+08 5e+08 1.99133
1.22 1.93036e+07 4.75914e+08 5e+08 1.99371
1.23 1.87955e+07 4.75262e+08 5e+08 1.99606
1.24 1.83008e+07 4.74611e+08 5e+08 1.99838
1.25 1.78191e+07 4.7396e+08 5e+08 2.00066
1.26 1.735e+07 4.73311e+08 5e+08 2.00292
1.27 1.68934e+07 4.72662e+08 5e+08 2.00516
1.28 1.64487e+07 4.72014e+08 5e+08 2.00736
1.29 1.60157e+07 4.71368e+08 5e+08 2.00954
1.3 1.55942e+07 4.70722e+08 5e+08 2.01169
1.31 1.51837e+07 4.70077e+08 5e+08 2.01382
1.32 1.4784e+07 4.69432e+08 5e+08 2.01592
1.33 1.43949e+07 4.68789e+08 5e+08 2.018
1.34 1.4016e+07 4.68147e+08 5e+08 2.02006
1.35 1.3647e+07 4.67505e+08 5e+08 2.02209
1.36 1.32878e+07 4.66864e+08 5e+08 2.0241
1.37 1.29381e+07 4.66224e+08 5e+08 2.02609
1.38 1.25975e+07 4.65586e+08 5e+08 2.02806
1.39 1.22659e+07 4.64947e+08 5e+08 2.03
1.4 1.1943e+07 4.6431e+08 5e+08 2.03193
1.41 1.16287e+07 4.63674e+08 5e+08 2.03384
1.42 1.13226e+07 4.63038e+08 5e+08 2.03573
1.43 1.10245e+07 4.62404e+08 5e+08 2.0376
1.44 1.07344e+07 4.6177e+08 5e+08 2.03945
1.45 1.04518e+07 4.61137e+08 5e+08 2.04128
1.46 1.01767e+07 4.60505e+08 5e+08 2.0431
1.47 9.90882e+06 4.59874e+08 5e+08 2.0449
1.48 9.648e+06 4.59244e+08 5e+08 2.04669
1.49 9.39404e+06 4.58615e+08 5e+08 2.04845
1.5 9.14677e+06 4.57986e+08 5e+08 2.05021
1.51 8.90601e+06 4.57359e+08 5e+08 2.05195
1.52 8.67159e+06 4.56732e+08 5e+08 2.05367
1.53 8.44333e+06 4.56106e+08 5e+08 2.05538
1.54 8.22108e+06 4.55481e+08 5e+08 2.05707
1.55 8.00469e+06 4.54857e+08 5e+08 2.05876
1.56 7.79399e+06 4.54233e+08 5e+08 2.06042
1.57 7.58883e+06 4.53611e+08 5e+08 2.06208
1.58 7.38908e+06 4.52989e+08 5e+08 2.06372
1.59 7.19458e+06 4.52368e+08 5e+08 2.06535
1.6 7.00521e+06 4.51748e+08 5e+08 2.06697
1.61 6.82082e+06 4.51129e+08 5e+08 2.06858
1.62 6.64128e+06 4.50511e+08 5e+08 2.07018
1.63 6.46646e+06 4.49894e+08 5e+08 2.07176
1.64 6.29625e+06 4.49277e+08 5e+08 2.07334
1.65 6.13052e+06 4.48661e+08 5e+08 2.0749
1.66 5.96915e+06 4.48046e+08 5e+08 2.07646
1.67 5.81203e+06 4.47432e+08 5e+08 2.078
1.68 5.65905e+06 4.46819e+08 5e+08 2.07953
1.69 5.51009e+06 4.46207e+08 5e+08 2.08106
1.7 5.36505e+06 4.45595e+08 5e+08 2.08258
1.71 5.22383e+06 4.44985e+08 5e+08 2.08408
1.72 5.08633e+06 4.44375e+08 5e+08 2.08558
1.73 4.95245e+06 4.43766e+08 5e+08 2.08707
1.74 4.82209e+06 4.43158e+08 5e+08 2.08855
1.75 4.69516e+06 4.4255e+08 5e+08 2.09003
1.76 4.57157e+06 4.41944e+08 5e+08 2.09149
1.77 4.45124e+06 4.41338e+08 5e+08 2.09295
1.78 4.33407e+06 4.40733e+08 5e+08 2.0944
1.79 4.21999e+06 4.40129e+08 5e+08 2.09585
1.8 4.10891e+06 4.39526e+08 5e+08 2.09728
1.81 4.00076e+06 4.38924e+08 5e+08 2.09871
1.82 3.89545e+06 4.38322e+08 5e+08 2.10013
1.83 3.79291e+06 4.37722e+08 5e+08 2.10155
1.84 3.69307e+06 4.37122e+08 5e+08 2.10296
1.85 3.59586e+06 4.36523e+08 5e+08 2.10437
1.86 3.50121e+06 4.35924e+08 5e+08 2.10576
1.87 3.40905e+06 4.35327e+08 5e+08 2.10716
1.88 3.31932e+06 4.3473e+08 5e+08 2.10854
1.89 3.23194e+06 4.34135e+08 5e+08 2.10992
1.9 3.14687e+06 4.3354e+08 5e+08 2.1113
1.91 3.06404e+06 4.32946e+08 5e+08 2.11267
1.92 2.98339e+06 4.32352e+08 5e+08 2.11403
1.93 2.90486e+06 4.3176e+08 5e+08 2.11539
1.94 2.8284e+06 4.31168e+08 5e+08 2.11675
1.95 2.75395e+06 4.30577e+08 5e+08 2.1181
1.96 2.68146e+06 4.29987e+08 5e+08 2.11944
1.97 2.61087e+06 4.29398e+08 5e+08 2.12079
1.98 2.54215e+06 4.28809e+08 5e+08 2.12212
1.99 2.47524e+06 4.28222e+08 5e+08 2.12345
2 2.41008e+06 4.27635e+08 5e+08 2.12478
2.01 2.34664e+06 4.27049e+08 5e+08 2.12611
2.02 2.28487e+06 4.26463e+08 5e+08 2.12743
2.03 2.22473e+06 4.25879e+08 5e+08 2.12874
2.04 2.16617e+06 4.25295e+08 5e+08 2.13006
2.05 2.10915e+06 4.24713e+08 5e+08 2.13137
2.06 2.05363e+06 4.2413e+08 5e+08 2.13267
2.07 1.99958e+06 4.23549e+08 5e+08 2.13397
2.08 1.94694e+06 4.22969e+08 5e+08 2.13527
2.09 1.8957e+06 4.22389e+08 5e+08 2.13657
2.1 1.8458e+06 4.2181e+08 5e+08 2.13786
2.11 1.79721e+06 4.21232e+08 5e+08 2.13915
2.12 1.7499e+06 4.20655e+08 5e+08 2.14043
2.13 1.70384e+06 4.20078e+08 5e+08 2.14171
2.14 1.65899e+06 4.19503e+08 5e+08 2.14299
2.15 1.61532e+06 4.18928e+08 5e+08 2.14427
2.16 1.5728e+06 4.18354e+08 5e+08 2.14555
2.17 1.5314e+06 4.1778e+08 5e+08 2.14682
2.18 1.49109e+06 4.17208e+08 5e+08 2.14809
2.19 1.45184e+06 4.16636e+08 5e+08 2.14935
2.2 1.41363e+06 4.16065e+08 5e+08 2.15062
2.21 1.37642e+06 4.15495e+08 5e+08 2.15188
2.22 1.34019e+06 4.14925e+08 5e+08 2.15314
2.23 1.30491e+06 4.14357e+08 5e+08 2.15439
2.24 1.27056e+06 4.13789e+08 5e+08 2.15565
2.25 1.23712e+06 4.13222e+08 5e+08 2.1569
2.26 1.20456e+06 4.12656e+08 5e+08 2.15815
2.27 1.17285e+06 4.1209e+08 5e+08 2.1594
2.28 1.14198e+06 4.11525e+08 5e+08 2.16064
2.29 1.11192e+06 4.10961e+08 5e+08 2.16188
2.3 1.08265e+06 4.10398e+08 5e+08 2.16313
2.31 1.05415e+06 4.09836e+08 5e+08 2.16437
2.32 1.0264e+06 4.09274e+08 5e+08 2.1656
2.33 999384 4.08713e+08 5e+08 2.16684
2.34 973078 4.08153e+08 5e+08 2.16807
2.35 947464 4.07594e+08 5e+08 2.16931
2.36 922524 4.07035e+08 5e+08 2.17054
2.37 898241 4.06477e+08 5e+08 2.17177
2.38 874597 4.0592e+08 5e+08 2.173
2.39 851575 4.05364e+08 5e+08 2.17422
2.4 829159 4.04808e+08 5e+08 2.17545
2.41 807333 4.04254e+08 5e+08 2.17667
2.42 786082 4.037e+08 5e+08 2.17789
2.43 765390 4.03146e+08 5e+08 2.17911
2.44 745243 4.02594e+08 5e+08 2.18033
2.45 725626 4.02042e+08 5e+08 2.18155
2.46 706526 4.01491e+08 5e+08 2.18276
2.47 687928 4.00941e+08 5e+08 2.18398
2.48 669820 4.00391e+08 5e+08 2.18519
2.49 652188 3.99843e+08 5e+08 2.1864
2.5 635021 3.99295e+08 5e+08 2.18761
2.51 618305 3.98748e+08 5e+08 2.18882
2.52 602029 3.98201e+08 5e+08 2.19003
2.53 586182 3.97655e+08 5e+08 2.19124
2.54 570752 3.9711e+08 5e+08 2.19245
2.55 555728 3.96566e+08 5e+08 2.19365
2.56 541100 3.96023e+08 5e+08 2.19486
2.57 526857 3.9548e+08 5e+08 2.19606
2.58 512989 3.94938e+08 5e+08 2.19726
2.59 499486 3.94397e+08 5e+08 2.19846
2.6 486338 3.93856e+08 5e+08 2.19966
2.61 473536 3.93317e+08 5e+08 2.20086
2.62 461071 3.92777e+08 5e+08 2.20206
2.63 448934 3.92239e+08 5e+08 2.20326
2.64 437117 3.91702e+08 5e+08 2.20446
2.65 425611 3.91165e+08 5e+08 2.20565
2.66 414408 3.90629e+08 5e+08 2.20685
2.67 403499 3.90093e+08 5e+08 2.20804
2.68 392878 3.89559e+08 5e+08 2.20924
2.69 382536 3.89025e+08 5e+08 2.21043
2.7 372466 3.88492e+08 5e+08 2.21162
2.71 362661 3.87959e+08 5e+08 2.21281
2.72 353115 3.87428e+08 5e+08 2.214
2.73 343820 3.86897e+08 5e+08 2.21519
2.74 334769 3.86367e+08 5e+08 2.21638
2.75 325957 3.85837e+08 5e+08 2.21757
2.76 317377 3.85308e+08 5e+08 2.21875
2.77 309022 3.8478e+08 5e+08 2.21994
2.78 300887 3.84253e+08 5e+08 2.22113
2.79 292967 3.83726e+08 5e+08 2.22231
2.8 285255 3.832e+08 5e+08 2.2235
2.81 277746 3.82675e+08 5e+08 2.22468
2.82 270435 3.82151e+08 5e+08 2.22587
2.83 263316 3.81627e+08 5e+08 2.22705
2.84 256384 3.81104e+08 5e+08 2.22823
2.85 249635 3.80582e+08 5e+08 2.22941
2.86 243064 3.8006e+08 5e+08 2.23059
2.87 236666 3.79539e+08 5e+08 2.23177
2.88 230436 3.79019e+08 5e+08 2.23295
2.89 224370 3.785e+08 5e+08 2.23413
2.9 218464 3.77981e+08 5e+08 2.23531
2.91 212713 3.77463e+08 5e+08 2.23649
2.92 207113 3.76946e+08 5e+08 2.23767
2.93 201661 3.76429e+08 5e+08 2.23885
2.94 196352 3.75913e+08 5e+08 2.24002
2.95 191183 3.75398e+08 5e+08 2.2412
2.96 186150 3.74884e+08 5e+08 2.24237
2.97 181250 3.7437e+08 5e+08 2.24355
2.98 176479 3.73857e+08 5e+08 2.24473
2.99 171833 3.73345e+08 5e+08 2.2459
3 167309 3.72833e+08 5e+08 2.24707
3.01 162905 3.72322e+08 5e+08 2.24825
3.02 158617 3.71812e+08 5e+08 2.24942
3.03 154441 3.71302e+08 5e+08 2.25059
3.04 150375 3.70793e+08 5e+08 2.25176
